birth_state,name,rookie_yr
PA,Frank Killen,1891
OH,Bill Kling,1891
NJ,Dan Lally,1891
ME,Willard Mains,1891
IN,Jouett Meekin,1891
Canada,Larry Murphy,1891
OH,George Rettger,1891
PA,Frank Shugart,1891
DC,John Thornton,1891
OH,Charlie Bell,1891
NY,Kid Carsey,1891
MA,Ed Cassian,1891
WI,George Davies,1891
KY,John Dolan,1891
PA,John Doran,1891
Germany,Ed Eiteljorge,1891
,Warren Fitzgerald,1891
MO,Clark Griffith,1891
IN,Bert Inks,1891
PA,Frank Killen,1891
OH,Bill Kling,1891
ME,Willard Mains,1891
IN,Jouett Meekin,1891
OH,George Rettger,1891
DC,John Thornton,1891
VT,Bert Abbey,1892
,Theodore Breitenstein,1892
OH,Lew Camp,1892
NY,Fritz Clausen,1892
IA,George Cobb,1892
IN,Nig Cuppy,1892
PA,George Decker,1892
CA,Sam Dungan,1892
MO,Frank Genins,1892
DE,Bill Hawke,1892
WI,Pink Hawley,1892
PA,Alex Jones,1892
MA,Joe Kelley,1892
OH,Brickyard Kennedy,1892
NY,John McGraw,1892
CT,Jack McMahon,1892
MA,Bill Merritt,1892
MA,Gene Moriarty,1892
OR,Jiggs Parrott,1892
PA,Piggy Ward,1892
VT,Bert Abbey,1892
,Theodore Breitenstein,1892
NY,Fritz Clausen,1892
IA,George Cobb,1892
IN,Nig Cuppy,1892
DE,Bill Hawke,1892
WI,Pink Hawley,1892
PA,Alex Jones,1892
OH,Brickyard Kennedy,1892
MA,Gene Moriarty,1892
KY,Boileryard Clarke,1893
NY,Dad Clarkson,1893
OH,Dan Daub,1893
AL,Charlie Frank,1893
OH,Charlie Hastings,1893
NY,Willie Keeler,1893
CA,Bill Lange,1893
KY,Jim Long,1893
IN,Hal Mauck,1893
MA,Jack McCarthy,1893
OH,Gus McGinnis,1893
OH,Edgar McNabb,1893
WV,Jock Menefee,1893
PA,Frank Motz,1893
OR,Tom Parrott,1893
MO,Heinie Peitz,1893
TN,Charlie Petty,1893
IL,Heinie Reitz,1893
,Bill Rotes,1893
NY,George Sharrott,1893
OH,Jake Stenzel,1893
MI,Ben Stephens,1893
MD,Otis Stocksdale,1893
MA,Joe Sullivan,1893
MD,Jack Taylor,1893
KY,George Treadway,1893
NY,Tuck Turner,1893
NY,Dad Clarkson,1893
OH,Dan Daub,1893
AL,Charlie Frank,1893
OH,Charlie Hastings,1893
IN,Hal Mauck,1893
OH,Gus McGinnis,1893
OH,Edgar McNabb,1893
WV,Jock Menefee,1893
OR,Tom Parrott,1893
MO,Heinie Peitz,1893
TN,Charlie Petty,1893
,Bill Rotes,1893
NY,George Sharrott,1893
MI,Ben Stephens,1893
MD,Otis Stocksdale,1893
MD,Jack Taylor,1893
NY,Tuck Turner,1893
NE,Charlie Abbey,1894
MA,Jimmy Bannon,1894
OH,Harry Blake,1894
MD,Stub Brown,1894
NY,Dad Clarke,1894
IA,Fred Clarke,1894
SC,Tom Colcolough,1894
MA,Frank Connaughton,1894
KS,Duff Cooley,1894
NH,Lem Cross,1894
IL,Dan Dugdale,1894
PA,Chauncey Fisher,1894
MO,Pat Flaherty,1894
PA,Mike Grady,1894
WI,George Harper,1894
PA,Fred Hartman,1894
MO,Bill Hassamaer,1894
PA,George Hodson,1894
IL,Charlie Irwin,1894
CT,Candy LaChance,1894
Ireland,Con Lucid,1894
IL,Luke Lutenberg,1894
WV,Win Mercer,1894
MA,Yale Murphy,1894
IL,George Nicol,1894
OH,Kip Selbach,1894
OH,Ollie Smith,1894
PA,Joe Sugden,1894
IL,Art Twineham,1894
NJ,Huyler Westervelt,1894
IL,Parke Wilson,1894
NE,Charlie Abbey,1894
MA,Jimmy Bannon,1894
MD,Stub Brown,1894
NY,Dad Clarke,1894
SC,Tom Colcolough,1894
NH,Lem Cross,1894
PA,Chauncey Fisher,1894
WI,George Harper,1894
PA,George Hodson,1894
Ireland,Con Lucid,1894
WV,Win Mercer,1894
IL,George Nicol,1894
PA,Joe Sugden,1894
NJ,Huyler Westervelt,1894
Norway,John Anderson,1895
IL,Varney Anderson,1895
MA,Tom Bannon,1895
MA,Frank Bonner,1895
NJ,Andy Boswell,1895
WV,Jake Boyd,1895
PA,Scoops Carey,1895
OH,Billy Clingman,1895
NY,Jimmy Collins,1895
PA,Monte Cross,1895
MA,Cozy Dolan,1895
MA,Tim Donahue,1895
IN,Bill Everitt,1895
MD,Brownie Foreman,1895
PA,Jim Gardner,1895
IA,Bill Hoffer,1895
United Kingdom,Marty Hogan,1895
OH,George Hogriever,1895
IA,Ducky Holmes,1895
KY,Bill Kissinger,1895
OH,John Malarkey,1895
MA,Mike McDermott,1895
IL,Dewey McDougal,1895
IL,Bill Moran,1895
NY,Sam Moran,1895
MO,Al Orth,1895
NY,Doc Parker,1895
VA,Walt Preston,1895
CT,Biff Sheehan,1895
Canada,Tom Smith,1895
LA,Harry Spies,1895
IN,Ace Stewart,1895
MA,Jim Sullivan,1895
NH,Fred Tenney,1895
PA,Bobby Wallace,1895
IN,Jack Warner,1895
MO,Tub Welch,1895
AL,Zeke Wilson,1895
WI,Joe Wright,1895
IL,Varney Anderson,1895
NJ,Andy Boswell,1895
WV,Jake Boyd,1895
MA,Cozy Dolan,1895
MD,Brownie Foreman,1895
PA,Jim Gardner,1895
IA,Bill Hoffer,1895
IA,Ducky Holmes,1895
KY,Bill Kissinger,1895
OH,John Malarkey,1895
MA,Mike McDermott,1895
IL,Dewey McDougal,1895
NY,Sam Moran,1895
MO,Al Orth,1895
NY,Doc Parker,1895
Canada,Tom Smith,1895
MA,Jim Sullivan,1895
NH,Fred Tenney,1895
PA,Bobby Wallace,1895
AL,Zeke Wilson,1895
MA,Marty Bergen,1896
NY,Buttons Briggs,1896
MA,Buster Burrell,1896
DE,Pete Cassidy,1896
PA,Willie Clark,1896
CA,Joe Corbett,1896
PA,Harry Davis,1896
MN,Gene DeMontreville,1896
IN,Charlie Dexter,1896
VT,Ed Doheny,1896
KY,Joe Dolan,1896
CT,Red Donahue,1896
PA,Klondike Douglass,1896
IL,Chick Fraser,1896
OH,Danny Friend,1896
MA,Joe Harrington,1896
KY,Art Herman,1896
TN,Bill Hill,1896
MI,Jim Hughey,1896
CA,Billy Hulen,1896
PA,Fielder Jones,1896
PA,Harry Keener,1896
CT,Fred Klobedanz,1896
RI,Nap Lajoie,1896
CT,Billy Lush,1896
KY,Barry McCormick,1896
PA,Tom McCreery,1896
OH,Ed McFarland,1896
KY,Dan McGann,1896
SC,Doc McJames,1896
CA,Sam Mertes,1896
MD,Bert Myers,1896
WV,Dick Padden,1896
OH,Harley Payne,1896
IL,Ollie Pickering,1896
MA,Arlie Pond,1896
CT,Jim Rogers,1896
NY,Cy Seymour,1896
PA,John Shearon,1896
IN,Harvey Smith,1896
IL,Walter Thornton,1896
PA,Harry Truby,1896
NY,Buttons Briggs,1896
CA,Joe Corbett,1896
VT,Ed Doheny,1896
CT,Red Donahue,1896
IL,Chick Fraser,1896
OH,Danny Friend,1896
KY,Art Herman,1896
TN,Bill Hill,1896
MI,Jim Hughey,1896
PA,Harry Keener,1896
CT,Fred Klobedanz,1896
PA,Tom McCreery,1896
SC,Doc McJames,1896
CA,Sam Mertes,1896
OH,Harley Payne,1896
MA,Arlie Pond,1896
NY,Cy Seymour,1896
PA,John Shearon,1896
IL,Walter Thornton,1896
PA,Doc Amole,1897
MI,Frank Bowerman,1897
IL,Jimmy Callahan,1897
OH,Percy Coleman,1897
NY,Jim Connor,1897
IN,Lou Criger,1897
IL,Bill Dammann,1897
MN,Roger Denzer,1897
PA,Davey Dunkle,1897
PA,Jack Dunn,1897
TN,Roy Evans,1897
NH,Jack Fifield,1897
DC,Phil Geier,1897
Russian Federation,Jake Gettman,1897
PA,Sam Gillen,1897
PA,Dick Harley,1897
OH,Jesse Hoffmeister,1897
Netherlands,John Houseman,1897
IL,Abbie Johnson,1897
CT,Tom Leahy,1897
United Kingdom,Ted Lewis,1897
NB,Bill Magee,1897
MS,Sport McAllister,1897
OH,Jerry Nops,1897
OH,Effie Norton,1897
IL,Jack Powell,1897
PA,Claude Ritchey,1897
NY,Aleck Smith,1897
,Louis Sockalexis,1897
IN,Chick Stahl,1897
MO,Willie Sudhoff,1897
OH,Cy Swaim,1897
KY,Jesse Tannehill,1897
PA,Honus Wagner,1897
MA,George Wheeler,1897
PA,Zeke Wrigley,1897
PA,Doc Amole,1897
MI,Frank Bowerman,1897
IL,Jimmy Callahan,1897
OH,Percy Coleman,1897
IL,Bill Dammann,1897
MN,Roger Denzer,1897
PA,Davey Dunkle,1897
PA,Jack Dunn,1897
TN,Roy Evans,1897
NH,Jack Fifield,1897
United Kingdom,Ted Lewis,1897
NB,Bill Magee,1897
MS,Sport McAllister,1897
OH,Jerry Nops,1897
OH,Effie Norton,1897
IL,Jack Powell,1897
IN,Chick Stahl,1897
MO,Willie Sudhoff,1897
OH,Cy Swaim,1897
KY,Jesse Tannehill,1897
PA,Honus Wagner,1897
MA,George Wheeler,1897
OH,Nick Altrock,1898
CA,Frank Chance,1898
Ireland,Pete Daniels,1898
NY,Bill Dinneen,1898
MA,Bill Donovan,1898
MO,Pete Dowling,1898
NY,Bill Duggleby,1898
OH,Elmer Flick,1898
MD,Charlie Gettig,1898
NJ,Danny Green,1898
KY,Russ Hall,1898
CA,Jay Hughes,1898
NY,Frank Isbell,1898
CO,Cowboy Jones,1898
MI,Frank Kitson,1898
NY,Billy Lauder,1898
ME,George Magoon,1898
DC,Algie McBride,1898
IA,Herm McFarland,1898
VA,Kit McKenna,1898
OH,Ralph Miller,1898
,Kid Nance,1898
OH,Wiley Piatt,1898
PA,Jimmy Sheckard,1898
PA,Heinie Smith,1898
MI,Jud Smith,1898
MO,Harry Steinfeldt,1898
MD,Suter Sullivan,1898
PA,Butts Wagner,1898
MD,Vic Willis,1898
NH,Walt Woods,1898
OH,George Yeager,1898
PA,Joe Yeager,1898
OH,Nick Altrock,1898
Ireland,Pete Daniels,1898
NY,Bill Dinneen,1898
MA,Bill Donovan,1898
MO,Pete Dowling,1898
NY,Bill Duggleby,1898
MD,Charlie Gettig,1898
CA,Jay Hughes,1898
NY,Frank Isbell,1898
CO,Cowboy Jones,1898
MI,Frank Kitson,1898
VA,Kit McKenna,1898
OH,Ralph Miller,1898
OH,Wiley Piatt,1898
PA,Heinie Smith,1898
MD,Suter Sullivan,1898
MD,Vic Willis,1898
NH,Walt Woods,1898
PA,Joe Yeager,1898
NJ,Charlie Atherton,1899
MI,Harvey Bailey,1899
NY,Shad Barry,1899
TN,Frank Bates,1899
WI,Ginger Beaumont,1899
NY,Bill Bernhard,1899
PA,Bill Carrick,1899
MA,Doc Casey,1899
MA,Jack Chesbro,1899
MO,Pearce Chiles,1899
MD,Harry Colliflower,1899
MA,Pat Crisham,1899
NY,Jack Cronin,1899
IL,Mike Donlin,1899
PA,Jim Duncan,1899
OH,Kid Elberfeld,1899
CT,Pop Foster,1899
PA,Buck Freeman,1899
IA,Charlie Frisbee,1899
MI,Emil Frisk,1899
VA,Dave Fultz,1899
TX,Ned Garvin,1899
PA,Billy Goeckel,1899
IN,Chummy Gray,1899
TN,Noodles Hahn,1899
OH,Topsy Hartsel,1899
PA,Emmet Heidrick,1899
MI,Charlie Hemphill,1899
PA,Charlie Hickman,1899
NY,Harry Howell,1899
MD,Bill Keister,1899
MA,Mike Kelley,1899
IN,Charlie Knepper,1899
NY,Tommy Leach,1899
OH,Sam Leever,1899
CA,Harry Lochhead,1899
MA,Art Madison,1899
MA,Pete McBride,1899
TX,Dan McFarlan,1899
IL,Joe McGinnity,1899
VA,Deacon Phillippe,1899
MN,Bill Phyle,1899
MA,Doc Powers,1899
PA,Ossee Schrecongost,1899
PA,Jimmy Slagle,1899
GA,Tully Sparks,1899
MD,Jack Taylor,1899
PA,Roy Thomas,1899
PA,Rube Waddell,1899
MO,Jimmy Williams,1899
OH,Harry Wolverton,1899
OH,Bob Wood,1899
MI,Harvey Bailey,1899
TN,Frank Bates,1899
NY,Bill Bernhard,1899
PA,Bill Carrick,1899
MA,Jack Chesbro,1899
MD,Harry Colliflower,1899
NY,Jack Cronin,1899
IL,Mike Donlin,1899
PA,Buck Freeman,1899
MI,Emil Frisk,1899
TX,Ned Garvin,1899
IN,Chummy Gray,1899
TN,Noodles Hahn,1899
PA,Emmet Heidrick,1899
PA,Charlie Hickman,1899
NY,Harry Howell,1899
IN,Charlie Knepper,1899
OH,Sam Leever,1899
CA,Harry Lochhead,1899
MA,Pete McBride,1899
TX,Dan McFarlan,1899
IL,Joe McGinnity,1899
VA,Deacon Phillippe,1899
MN,Bill Phyle,1899
GA,Tully Sparks,1899
MD,Jack Taylor,1899
PA,Roy Thomas,1899
PA,Rube Waddell,1899
