birth_state,name,rookie_yr
TX,George Washington,1935
IL,Phil Weintraub,1935
GA,John Whitehead,1935
NY,Whitey Wilshere,1935
OR,Jack Wilson,1935
OK,Ab Wright,1935
NC,Pep Young,1935
MS,Jim Bivin,1935
OK,Cy Blanton,1935
IA,Mace Brown,1935
TX,Earl Caldwell,1935
CA,George Caster,1935
TN,Slick Castleman,1935
MA,Henry Coppola,1935
TN,Carl Doyle,1935
CA,Frank Gabler,1935
CA,Bud Hafey,1935
IL,Roy Henshaw,1935
IL,Leroy Herrmann,1935
UT,Ed Heusser,1935
MS,George Hockette,1935
MO,Al Hollingsworth,1935
IL,Orville Jorgens,1935
MO,Vern Kennedy,1935
TX,Fabian Kowalik,1935
AL,Terry Moore,1935
MA,Hugh Mulcahy,1935
SD,Emmett Nelson,1935
PA,Leon Pettit,1935
CT,Pretzel Pezzullo,1935
AL,Ray Prim,1935
OH,Gene Schott,1935
MA,Joe Sullivan,1935
MA,Vito Tamulis,1935
SC,George Turbeville,1935
AR,Jim Walkup,1935
GA,John Whitehead,1935
NY,Whitey Wilshere,1935
OR,Jack Wilson,1935
GA,Bill Atwood,1936
TX,Tom Baker,1936
WI,Ray Berres,1936
OH,Bill Brubaker,1936
VA,Clay Bryant,1936
WV,Max Butcher,1936
MS,Calvin Chapman,1936
CA,Italo Chelini,1936
OH,Flea Clifton,1936
MD,Syd Cohen,1936
TX,Peaches Davis,1936
NC,Chubby Dean,1936
CA,Joe DiMaggio,1936
IA,Bob Feller,1936
NC,Herman Fink,1936
OH,Denny Galehouse,1936
CA,Art Garibaldi,1936
MN,Tony Giuliani,1936
MO,Jim Gleeson,1936
NY,Joe Glenn,1936
TX,Lee Grissom,1936
PA,Harry Gumbert,1936
PA,Randy Gumpert,1936
NY,Buddy Hassett,1936
VA,Jim Henry,1936
IL,Whitey Hilcher,1936
SC,George Jeffcoat,1936
AR,Hal Kelleher,1936
AR,Harry Kelley,1936
IL,Mike Kreevich,1936
MO,John Kroner,1936
NC,Johnny Lanning,1936
NC,Buddy Lewis,1936
CA,Dutch Lieber,1936
IN,Glenn Liebhardt,1936
NC,Stu Martin,1936
MA,Eddie Mayo,1936
NY,George McQuinn,1936
IL,Wally Millies,1936
GA,Johnny Mize,1936
OH,Gene Moore,1936
KS,Ray Mueller,1936
CT,Al Niemiec,1936
MS,Leo Norris,1936
PA,Bruce Ogrodowski,1936
MS,Claude Passeau,1936
OK,Red Phillips,1936
NY,Bobby Reis,1936
PA,Jimmy Ripple,1936
MN,Larry Rosenthal,1936
KY,Buck Ross,1936
PA,Mike Ryba,1936
CA,Les Scarsella,1936
AL,Fred Sington,1936
NJ,Pete Sivess,1936
OK,Lee Stine,1936
TX,Monty Stratton,1936
CA,Ernie Sulik,1936
NC,Jake Wade,1936
TX,Roy Weatherly,1936
,Bill Weir,1936
CT,Eddie Wilson,1936
TN,Jim Winford,1936
TN,Tom Winsett,1936
TX,Tom Baker,1936
VA,Clay Bryant,1936
WV,Max Butcher,1936
CA,Italo Chelini,1936
MD,Syd Cohen,1936
TX,Peaches Davis,1936
NC,Chubby Dean,1936
IA,Bob Feller,1936
NC,Herman Fink,1936
OH,Denny Galehouse,1936
TX,Lee Grissom,1936
PA,Harry Gumbert,1936
PA,Randy Gumpert,1936
VA,Jim Henry,1936
IL,Whitey Hilcher,1936
SC,George Jeffcoat,1936
AR,Hal Kelleher,1936
AR,Harry Kelley,1936
NC,Johnny Lanning,1936
CA,Dutch Lieber,1936
IN,Glenn Liebhardt,1936
MS,Claude Passeau,1936
OK,Red Phillips,1936
NY,Bobby Reis,1936
KY,Buck Ross,1936
PA,Mike Ryba,1936
NJ,Pete Sivess,1936
OK,Lee Stine,1936
TX,Monty Stratton,1936
NC,Jake Wade,1936
,Bill Weir,1936
TN,Jim Winford,1936
TN,Tom Winsett,1936
PA,Wayne Ambler,1937
WI,Morrie Arnovich,1937
WI,Russ Bauers,1937
Italy,Julio Bonetti,1937
IL,Gibby Brack,1937
PA,Jimmy Brown,1937
KY,Earl Browne,1937
NY,Earle Brucker,1937
GA,Spud Chandler,1937
NY,Ken Chase,1937
AL,Slick Coffman,1937
PA,Dom Dallessandro,1937
IL,Johnny Dickshot,1937
CA,Vince DiMaggio,1937
CA,Bobby Doerr,1937
NY,Harry Eisenstat,1937
SC,Charlie English,1937
MO,Lou Fette,1937
WI,Fabian Gaffke,1937
MS,George Gill,1937
KS,Don Gutteridge,1937
IA,Lee Handley,1937
TX,Ray Harrell,1937
CO,Tommy Heath,1937
OH,Tommy Henrich,1937
VA,Ben Huffman,1937
IL,Ira Hutchinson,1937
WI,Chet Laabs,1937
IN,Wayne LaMaster,1937
NJ,Frank Makosky,1937
AL,Hersh Martin,1937
CA,Joe Marty,1937
MO,Johnny McCarthy,1937
KS,Archie McKain,1937
NC,Cliff Melton,1937
OH,John Mihalic,1937
TX,Buster Mills,1937
TX,Jake Mooty,1937
MA,Ted Olson,1937
TN,Jimmy Outlaw,1937
MO,Mickey Owen,1937
NC,Don Padgett,1937
IL,Rusty Peters,1937
MD,Boots Poffenberger,1937
IL,Johnny Rigney,1937
IL,George Scharein,1937
TN,Clyde Shoun,1937
RI,Eddie Smith,1937
VT,Birdie Tebbetts,1937
VA,Bud Thomas,1937
CA,Jim Tobin,1937
IL,Bill Trotter,1937
TN,Jim Turner,1937
NC,Kemp Wicker,1937
AR,Al Williams,1937
AL,Rudy York,1937
MO,Del Young,1937
WI,Russ Bauers,1937
Italy,Julio Bonetti,1937
GA,Spud Chandler,1937
NY,Ken Chase,1937
AL,Slick Coffman,1937
NY,Harry Eisenstat,1937
MO,Lou Fette,1937
MS,George Gill,1937
TX,Ray Harrell,1937
IL,Ira Hutchinson,1937
IN,Wayne LaMaster,1937
NJ,Frank Makosky,1937
CA,Joe Marty,1937
MO,Johnny McCarthy,1937
KS,Archie McKain,1937
NC,Cliff Melton,1937
TX,Jake Mooty,1937
MA,Ted Olson,1937
MD,Boots Poffenberger,1937
IL,Johnny Rigney,1937
TN,Clyde Shoun,1937
RI,Eddie Smith,1937
VA,Bud Thomas,1937
CA,Jim Tobin,1937
IL,Bill Trotter,1937
TN,Jim Turner,1937
NC,Kemp Wicker,1937
AR,Al Williams,1937
GA,Jim Bagby,1938
PA,Joe Beggs,1938
IL,Herb Bremer,1938
NJ,George Case,1938
CA,Sam Chapman,1938
MO,Mark Christman,1938
PA,Ed Cole,1938
CA,Merv Connors,1938
IL,Bill Cox,1938
MS,Harry Craft,1938
NY,Emerson Dickman,1938
NJ,Dick Errickson,1938
CA,Joe Gordon,1938
PA,Gene Hasson,1938
Canada,Jeff Heath,1938
TX,Johnny Hudson,1938
Canada,Johnny Humphries,1938
TX,Fred Johnson,1938
WI,Ken Keltner,1938
MO,Bob Klinger,1938
TX,Ernie Koy,1938
Canada,Joe Krakauskas,1938
CA,Dario Lodigiani,1938
NY,Bill Lohrman,1938
FL,Max Macon,1938
CA,Mel Mazzera,1938
NY,Frank McCormick,1938
IL,Bill McGee,1938
MA,Lefty Mills,1938
OH,Al Milnar,1938
OH,Whitey Moore,1938
MS,Chet Morgan,1938
MO,Heinie Mueller,1938
CO,George Myatt,1938
PA,Lynn Myers,1938
MO,Red Nonnenkamp,1938
NC,Vance Page,1938
VA,Ace Parker,1938
NC,Johnny Peacock,1938
KS,Bill Phebus,1938
CA,Bill Posedel,1938
IL,Nels Potter,1938
OH,Tot Pressnell,1938
PA,Johnny Riddle,1938
TX,Johnny Rizzo,1938
AL,Lee Rogers,1938
Canada,Goody Rosen,1938
CA,Don Ross,1938
MA,Dick Siebert,1938
NC,Enos Slaughter,1938
WI,Stan Sperry,1938
MO,Hank Steinbacher,1938
PA,Steve Sundra,1938
TX,Joe Vance,1938
OH,Jimmy Wasdell,1938
TX,Max West,1938
NC,Taffy Wright,1938
GA,Jim Bagby,1938
PA,Joe Beggs,1938
PA,Ed Cole,1938
IL,Bill Cox,1938
NY,Emerson Dickman,1938
NJ,Dick Errickson,1938
Canada,Johnny Humphries,1938
TX,Fred Johnson,1938
MO,Bob Klinger,1938
Canada,Joe Krakauskas,1938
NY,Bill Lohrman,1938
FL,Max Macon,1938
IL,Bill McGee,1938
MA,Lefty Mills,1938
OH,Al Milnar,1938
OH,Whitey Moore,1938
NC,Vance Page,1938
KS,Bill Phebus,1938
CA,Bill Posedel,1938
IL,Nels Potter,1938
OH,Tot Pressnell,1938
AL,Lee Rogers,1938
PA,Steve Sundra,1938
TX,Joe Vance,1938
MO,Bill Beckmann,1939
OK,Fern Bell,1939
CA,Johnny Berardino,1939
FL,Jimmy Bloodworth,1939
AL,Jack Bolling,1939
LA,Nino Bongiovanni,1939
IL,Lou Boudreau,1939
WV,Bob Bowman,1939
Venezuela,Alex Carrasquel,1939
GA,Hugh Casey,1939
MO,Mort Cooper,1939
CA,Pete Coscarart,1939
TX,Frank Croucher,1939
TN,Roy Cullenbine,1939
OK,Joe Dobson,1939
MS,Atley Donald,1939
MA,Tom Earley,1939
Cuba,Bobby Estalella,1939
IL,Nick Etten,1939
IL,Red Evans,1939
PA,Joe Gallagher,1939
PA,Lee Gamble,1939
CA,Joe Gantenbein,1939
IL,Joe Grace,1939
OH,Oscar Grimes,1939
CA,Tom Hafey,1939
WY,Bob Harris,1939
IL,Sam Harshaney,1939
GA,Joe Haynes,1939
CA,Willard Hershberger,1939
SC,Kirby Higbe,1939
WA,Fred Hutchinson,1939
CA,Eddie Joost,1939
CA,Bob Joyce,1939
MD,Charlie Keller,1939
AR,Bill Kerksieck,1939
MO,Harry Kimberlin,1939
IA,Lynn King,1939
LA,Jack Kramer,1939
NC,Max Lanier,1939
CA,Gene Lillard,1939
TX,Red Lynn,1939
NY,Hank Majeski,1939
PA,Walt Masterson,1939
IA,Bobby Mattick,1939
IN,Pinky May,1939
PA,Barney McCosky,1939
MI,Benny McCoy,1939
MI,Eddie Miller,1939
TN,Bill Nagel,1939
MD,Bill Nicholson,1939
AR,Art Parks,1939
MS,Ike Pearson,1939
TX,Cotton Pippen,1939
NC,Woody Rich,1939
CA,Rip Russell,1939
NY,Marius Russo,1939
CA,Manny Salvo,1939
IL,Norm Schlueter,1939
OH,LeGrant Scott,1939
AL,Rip Sewell,1939
OK,Jim Shilling,1939
NY,Sibby Sisti,1939
IL,Tom Sunkel,1939
AL,Jim Tabor,1939
,Gene Thompson,1939
PA,Mike Tresh,1939
IN,Dizzy Trout,1939
PA,Mickey Vernon,1939
PA,Charlie Wagner,1939
MS,Skeeter Webb,1939
PA,Johnny Welaj,1939
CA,Ted Williams,1939
MD,Johnnie Wittig,1939
IA,Bill Zuber,1939
MO,Bill Beckmann,1939
WV,Bob Bowman,1939
Venezuela,Alex Carrasquel,1939
GA,Hugh Casey,1939
MO,Mort Cooper,1939
OK,Joe Dobson,1939
MS,Atley Donald,1939
MA,Tom Earley,1939
IL,Red Evans,1939
WY,Bob Harris,1939
GA,Joe Haynes,1939
SC,Kirby Higbe,1939
WA,Fred Hutchinson,1939
CA,Bob Joyce,1939
AR,Bill Kerksieck,1939
MO,Harry Kimberlin,1939
LA,Jack Kramer,1939
NC,Max Lanier,1939
CA,Gene Lillard,1939
TX,Red Lynn,1939
PA,Walt Masterson,1939
TN,Bill Nagel,1939
MS,Ike Pearson,1939
TX,Cotton Pippen,1939
NC,Woody Rich,1939
NY,Marius Russo,1939
CA,Manny Salvo,1939
AL,Rip Sewell,1939
IL,Tom Sunkel,1939
,Gene Thompson,1939
IN,Dizzy Trout,1939
PA,Charlie Wagner,1939
CA,Ted Williams,1939
MD,Johnnie Wittig,1939
IA,Bill Zuber,1939
MA,George Barnicle,1940
MO,Herman Besse,1940
IN,Emil Bildilli,1940
CA,Tiny Bonham,1940
AL,Bobby Bragan,1940
PA,Al Brancato,1940
MO,Marv Breuer,1940
CA,Dom DiMaggio,1940
NC,Jake Early,1940
CA,Bob Elliott,1940
UT,Herman Franks,1940
NC,Charlie Frye,1940
LA,Charlie Gilbert,1940
IL,Al Glossop,1940
NJ,Johnny Gorsica,1940
IL,Frankie Gustine,1940
NY,Mickey Harris,1940
VA,Herb Hash,1940
MO,Ken Heintzelman,1940
NE,Johnny Hopp,1940
TN,Sid Hudson,1940
TX,Johnny Hutchings,1940
MA,Al Javery,1940
WA,Earl Johnson,1940
CA,Roy Joiner,1940
CA,Wally Judnich,1940
IL,Bob Kennedy,1940
UT,Newt Kimball,1940
DC,Dick Lanahan,1940
CA,Bill Lillard,1940
PA,Danny Litwhiler,1940
OH,Ray Mack,1940
MA,Art Mahan,1940
SC,Marty Marion,1940
IL,Phil Masi,1940
NJ,Mike McCormick,1940
Cuba,Rene Monteagudo,1940
MI,Hal Newhouser,1940
IA,Johnny Niggeling,1940
OR,Vern Olsen,1940
CA,Joe Orengo,1940
IL,Al Piechota,1940
MN,Jimmy Pofahl,1940
PA,Ken Raffensberger,1940
MO,Pete Reiser,1940
NY,Buddy Rosar,1940
NY,Chet Ross,1940
AL,Bama Rowell,1940
MD,Al Rubeling,1940
GA,Johnny Rucker,1940
MO,Ham Schulte,1940
NC,Tom Seats,1940
PA,Lefty Smoll,1940
IN,Nick Strincevich,1940
PA,George Susce,1940
KS,Bob Swift,1940
KS,Hy Vandenberg,1940
VA,Porter Vaughan,1940
NJ,Hal Wagner,1940
OK,Bennie Warren,1940
PA,Mickey Witek,1940
NY,Babe Young,1940
MA,George Barnicle,1940
MO,Herman Besse,1940
IN,Emil Bildilli,1940
CA,Tiny Bonham,1940
MO,Marv Breuer,1940
NC,Charlie Frye,1940
NJ,Johnny Gorsica,1940
NY,Mickey Harris,1940
VA,Herb Hash,1940
MO,Ken Heintzelman,1940
TN,Sid Hudson,1940
TX,Johnny Hutchings,1940
MA,Al Javery,1940
WA,Earl Johnson,1940
CA,Roy Joiner,1940
UT,Newt Kimball,1940
DC,Dick Lanahan,1940
MA,Art Mahan,1940
Cuba,Rene Monteagudo,1940
MI,Hal Newhouser,1940
IA,Johnny Niggeling,1940
OR,Vern Olsen,1940
IL,Al Piechota,1940
PA,Ken Raffensberger,1940
NC,Tom Seats,1940
PA,Lefty Smoll,1940
IN,Nick Strincevich,1940
KS,Hy Vandenberg,1940
VA,Porter Vaughan,1940
CA,Ace Adams,1941
MO,Chuck Aleno,1941
GA,Alf Anderson,1941
IA,Red Anderson,1941
TN,George Archie,1941
NC,Bill Baker,1941
MA,Stan Benjamin,1941
KY,Roy Bruner,1941
VA,Soup Campbell,1941
IL,Bob Carpenter,1941
NY,Fred Chapman,1941
NY,Eddie Collins,1941
MO,Walker Cooper,1941
MO,Creepy Crespi,1941
DE,Bill Crouch,1941
GA,Crash Davis,1941
OH,Dutch Dietz,1941
OK,Vallie Eaves,1941
IL,Paul Erickson,1941
NC,Al Evans,1941
NY,Tom Ferrick,1941
CA,Bill Fleming,1941
GA,Greek George,1941
WV,Floyd Giebell,1941
OH,Jack Hallett,1941
AL,Lum Harris,1941
PA,Lefty Hoerst,1941
IL,Tommy Hughes,1941
TX,Tex Hughson,1941
PA,Art Johnson,1941
IL,Don Kolloway,1941
NY,Howie Krist,1941
CA,Eddie Lake,1941
,Hank LaManna,1941
SC,Mickey Livingston,1941
TX,Johnny Lucadello,1941
Canada,Phil Marchildon,1941
PA,Hal Marnie,1941
PA,Les McCrabb,1941
TN,Clyde McCullough,1941
VA,Glenn McQuillen,1941
NC,Rube Melton,1941
TX,Dutch Meyer,1941
PA,Pat Mullin,1941
OK,Bob Muncrief,1941
PA,Danny Murtaugh,1941
NY,Sam Nahem,1941
NC,Dick Newsome,1941
AZ,Lou Novikoff,1941
MA,Steve Peek,1941
PA,Johnny Podgajny,1941
LA,Howie Pollet,1941
CA,Jerry Priddy,1941
GA,Elmer Riddle,1941
NY,Phil Rizzuto,1941
ID,Skippy Roberge,1941
MO,Bob Scheffing,1941
IL,Ken Silvestri,1941
KY,Stan Spence,1941
CA,Bud Stewart,1941
MI,Lou Stringer,1941
IN,Bobby Sturgeon,1941
MO,Johnny Sturm,1941
PA,Pete Suder,1941
NC,Coaker Triplett,1941
OK,Tom Turner,1941
KY,Dick West,1941
SC,Ernie White,1941
OH,Whitey Wietelmann,1941
Canada,Lefty Wilkie,1941
AL,Early Wynn,1941
CA,Ace Adams,1941
IA,Red Anderson,1941
KY,Roy Bruner,1941
IL,Bob Carpenter,1941
DE,Bill Crouch,1941
OH,Dutch Dietz,1941
OK,Vallie Eaves,1941
IL,Paul Erickson,1941
NY,Tom Ferrick,1941
CA,Bill Fleming,1941
WV,Floyd Giebell,1941
OH,Jack Hallett,1941
AL,Lum Harris,1941
PA,Lefty Hoerst,1941
IL,Tommy Hughes,1941
TX,Tex Hughson,1941
PA,Art Johnson,1941
NY,Howie Krist,1941
CA,Eddie Lake,1941
,Hank LaManna,1941
Canada,Phil Marchildon,1941
PA,Les McCrabb,1941
NC,Rube Melton,1941
OK,Bob Muncrief,1941
NY,Sam Nahem,1941
NC,Dick Newsome,1941
MA,Steve Peek,1941
PA,Johnny Podgajny,1941
LA,Howie Pollet,1941
GA,Elmer Riddle,1941
SC,Ernie White,1941
OH,Whitey Wietelmann,1941
Canada,Lefty Wilkie,1941
AL,Early Wynn,1941
WV,Babe Barna,1942
MA,Johnny Barrett,1942
TN,Johnny Beazley,1942
Puerto Rico,Hi Bithorn,1942
MS,Buddy Blair,1942
NJ,Hank Borowy,1942
WA,Norm Branch,1942
IN,Bill Butland,1942
PA,Fred Caligiuri,1942
NY,Mike Chartak,1942
CA,Russ Christopher,1942
GA,Ellis Clary,1942
IL,Bill Conroy,1942
WA,Tony Criscola,1942
KS,Otto Denning,1942
TX,George Dickey,1942
MO,Murry Dickson,1942
MA,Bill Donovan,1942
CA,Red Embree,1942
NY,Harry Feldman,1942
PA,Stan Ferens,1942
CA,Nanny Fernandez,1942
TX,Les Fleming,1942
Canada,Dick Fowler,1942
IL,Moe Franklin,1942
NY,Hank Gornicki,1942
CO,Buddy Gremp,1942
MI,Steve Gromek,1942
KS,Orval Grove,1942
IL,Bert Haas,1942
IA,Ned Harris,1942
LA,Ed Head,1942
MA,Jim Hegan,1942
AL,Billy Hitchcock,1942
IN,Oris Hockett,1942
NY,Tommy Holmes,1942
Canada,Oscar Judd,1942
NC,Clyde Kluttz,1942
WI,Dave Koslo,1942
PA,Whitey Kurowski,1942
CA,Ray Lamanno,1942
CO,Johnny Lindell,1942
OH,Johnny Lipon,1942
MA,Tony Lupien,1942
IA,Max Marshall,1942
VA,Willard Marshall,1942
NC,Buster Maynard,1942
MA,Lennie Merullo,1942
PA,Stan Musial,1942
MO,Earl Naylor,1942
PA,Ron Northey,1942
AL,Dixie Parsons,1942
OR,Johnny Pesky,1942
PA,Bob Repass,1942
AR,Johnny Sain,1942
MO,Ray Sanders,1942
NC,Ray Scarborough,1942
WI,Johnny Schmitz,1942
NM,Vern Stephens,1942
MA,John Sullivan,1942
IN,Yank Terry,1942
VA,Eric Tipton,1942
WA,Lou Tost,1942
AL,Virgil Trucks,1942
Slovakia,Elmer Valo,1942
MS,Harry Walker,1942
LA,Jack Wallaesa,1942
CA,Les Webber,1942
NY,Hal White,1942
IL,Roger Wolff,1942
TN,Johnny Beazley,1942
Puerto Rico,Hi Bithorn,1942
NJ,Hank Borowy,1942
WA,Norm Branch,1942
IN,Bill Butland,1942
PA,Fred Caligiuri,1942
CA,Russ Christopher,1942
MO,Murry Dickson,1942
MA,Bill Donovan,1942
CA,Red Embree,1942
NY,Harry Feldman,1942
PA,Stan Ferens,1942
Canada,Dick Fowler,1942
NY,Hank Gornicki,1942
MI,Steve Gromek,1942
KS,Orval Grove,1942
LA,Ed Head,1942
Canada,Oscar Judd,1942
WI,Dave Koslo,1942
CO,Johnny Lindell,1942
PA,Stan Musial,1942
MO,Earl Naylor,1942
AR,Johnny Sain,1942
NC,Ray Scarborough,1942
WI,Johnny Schmitz,1942
IN,Yank Terry,1942
WA,Lou Tost,1942
AL,Virgil Trucks,1942
CA,Les Webber,1942
NY,Hal White,1942
IL,Roger Wolff,1942
CO,Buster Adams,1943
NC,Nate Andrews,1943
IL,Orie Arntzen,1943
TX,Red Barkley,1943
CA,Red Barrett,1943
IA,Don Black,1943
IN,Bill Brandt,1943
OK,Al Brazle,1943
OK,Harry Brecheen,1943
LA,Charlie Brewster,1943
MA,Joe Burns,1943
MO,Milt Byrnes,1943
CA,Milo Candini,1943
CA,Dick Conger,1943
GA,Leon Culberson,1943
NC,Dick Culler,1943
MO,Guy Curtright,1943
AL,Hugh East,1943
OH,Hank Edwards,1943
TN,Kerby Farrell,1943
SD,Rube Fischer,1943
Mexico,Jesse Flores,1943
NJ,Charlie Fuchs,1943
NY,Huck Geary,1943
NY,Johnny Gee,1943
MO,Al Gerheauser,1943
NY,Sid Gordon,1943
IA,Jimmy Grant,1943
IL,Mickey Haefner,1943
MD,Irv Hall,1943
TN,Ray Hamrick,1943
IN,Ed Hanyzewski,1943
Cuba,Chico Hernandez,1943
NC,Ralph Hodgin,1943
CA,Joe Hoover,1943
NJ,Billy Johnson,1943
NY,Andy Karl,1943
LA,Lou Klein,1943
TX,Jack Kraus,1943
WA,Johnny Lazor,1943
RI,Bill LeFebvre,1943
CA,Peanuts Lowrey,1943
MA,Lou Lucier,1943
TX,Gordon Maltzberger,1943
Canada,Charlie Mead,1943
OH,Jim Mertz,1943
CA,Steve Mesner,1943
MO,Bud Metheny,1943
,George Metkovich,1943
TX,Dee Moore,1943
TX,Red Munger,1943
PA,Mike Naymick,1943
KS,Butch Nieman,1943
CA,Dave Odom,1943
Puerto Rico,Luis Olmo,1943
MI,Stubby Overmire,1943
CA,Roy Partee,1943
IL,Ray Poat,1943
KY,Hugh Poland,1943
MO,Ewald Pyle,1943
NY,Xavier Rescigno,1943
OK,Allie Reynolds,1943
Canada,Sherry Robertson,1943
MN,Mickey Rocco,1943
PA,Jim Russell,1943
LA,Connie Ryan,1943
OR,Bill Sayles,1943
MN,Howie Schultz,1943
NJ,Joe Schultz,1943
IL,Ken Sears,1943
PA,Eddie Stanky,1943
TN,Glen Stewart,1943
NY,Snuffy Stirnweiss,1943
TX,Thurman Tucker,1943
MT,Jim Tyack,1943
IL,Dick Wakefield,1943
CA,Butch Wensloff,1943
PA,Joe Wood,1943
CT,Pinky Woods,1943
MO,Chuck Workman,1943
AR,Hank Wyse,1943
CA,Al Zarilla,1943
NC,Nate Andrews,1943
IL,Orie Arntzen,1943
CA,Red Barrett,1943
IA,Don Black,1943
IN,Bill Brandt,1943
OK,Al Brazle,1943
OK,Harry Brecheen,1943
CA,Milo Candini,1943
CA,Dick Conger,1943
AL,Hugh East,1943
TN,Kerby Farrell,1943
SD,Rube Fischer,1943
Mexico,Jesse Flores,1943
NJ,Charlie Fuchs,1943
NY,Johnny Gee,1943
MO,Al Gerheauser,1943
IL,Mickey Haefner,1943
IN,Ed Hanyzewski,1943
NY,Andy Karl,1943
TX,Jack Kraus,1943
RI,Bill LeFebvre,1943
MA,Lou Lucier,1943
TX,Gordon Maltzberger,1943
OH,Jim Mertz,1943
TX,Dee Moore,1943
TX,Red Munger,1943
PA,Mike Naymick,1943
CA,Dave Odom,1943
MI,Stubby Overmire,1943
IL,Ray Poat,1943
MO,Ewald Pyle,1943
NY,Xavier Rescigno,1943
OK,Allie Reynolds,1943
OR,Bill Sayles,1943
CA,Butch Wensloff,1943
CT,Pinky Woods,1943
AR,Hank Wyse,1943
VA,Floyd Baker,1944
FL,Frank Barrett,1944
MI,Augie Bergamo,1944
OH,Joe Berry,1944
NY,Ed Boland,1944
CA,Jack Brewer,1944
United Kingdom,Tommy Brown,1944
PA,Bill Burgo,1944
IL,Ed Busch,1944
MO,Bud Byerly,1944
Canada,Paul Calvert,1944
PA,Ben Cardoni,1944
MO,Eddie Carnett,1944
WV,Arnold Carter,1944
IL,Vince Castino,1944
OK,Rex Cecil,1944
NY,Bob Chipman,1944
WI,Ted Cieslak,1944
AL,Grey Clarke,1944
OH,Dain Clay,1944
Canada,Frank Colman,1944
NJ,Cookie Cuccurullo,1944
MN,Blix Donnelly,1944
NY,Frank Drews,1944
CT,Monk Dubiel,1944
GA,Hal Epps,1944
MD,Buck Etchison,1944
NJ,George Fallon,1944
TX,Bob Finley,1944
TX,Mike Garbark,1944
SC,Ford Garrison,1944
NC,Rufe Gentry,1944
NJ,Ben Geraghty,1944
CA,Hal Gregg,1944
Cuba,Mike Guerra,1944
FL,Andy Hansen,1944
TX,Clem Hausmann,1944
MO,George Hausmann,1944
NC,Red Hayworth,1944
IN,Stew Hofferth,1944
IL,Billy Holm,1944
PA,Chuck Hostetler,1944
NJ,Sig Jakucki,1944
TN,Don Johnson,1944
LA,Al Jurisich,1944
AR,George Kell,1944
NY,Buddy Kerr,1944
OH,Ed Klieman,1944
NY,Jim Konstanty,1944
TN,Hillis Layne,1944
GA,Charlie Letchas,1944
AL,Ed Levy,1944
NY,Eddie Lopat,1944
ID,Hal Luby,1944
TX,Frank Mancuso,1944
PA,Dale Matthewson,1944
TX,Tom McBride,1944
AL,Bill McGhee,1944
OK,Cal McLish,1944
PA,Charlie Metro,1944
IL,Mike Milosevich,1944
WA,Moon Mullen,1944
Cuba,Roberto Ortiz,1944
WI,Andy Pafko,1944
PA,Joe Page,1944
VA,Dee Phillips,1944
PA,Mel Queen,1944
Cuba,Nap Reyes,1944
AR,Preacher Roe,1944
NY,Steve Roser,1944
NY,Joe Rullo,1944
NJ,Don Savage,1944
IL,Roy Schalk,1944
WA,Charley Schanz,1944
PA,Carl Scheib,1944
CT,Freddy Schmidt,1944
NY,Bill Schuster,1944
OK,Pat Seerey,1944
WV,Andy Seminick,1944
NJ,Frank Seward,1944
TX,Tex Shirley,1944
PA,Harry Shuman,1944
Cuba,Gil Torres,1944
NC,Red Treadway,1944
IL,Al Unser,1944
IL,Emil Verban,1944
SC,Bill Voiselle,1944
OK,Tommy Warren,1944
NY,Ted Wilks,1944
OR,Dewey Williams,1944
VA,Woody Williams,1944
NJ,Frankie Zak,1944
FL,Frank Barrett,1944
OH,Joe Berry,1944
CA,Jack Brewer,1944
MO,Bud Byerly,1944
Canada,Paul Calvert,1944
PA,Ben Cardoni,1944
MO,Eddie Carnett,1944
WV,Arnold Carter,1944
OK,Rex Cecil,1944
NY,Bob Chipman,1944
NJ,Cookie Cuccurullo,1944
MN,Blix Donnelly,1944
CT,Monk Dubiel,1944
NC,Rufe Gentry,1944
CA,Hal Gregg,1944
FL,Andy Hansen,1944
TX,Clem Hausmann,1944
NJ,Sig Jakucki,1944
LA,Al Jurisich,1944
OH,Ed Klieman,1944
NY,Jim Konstanty,1944
NY,Eddie Lopat,1944
PA,Dale Matthewson,1944
OK,Cal McLish,1944
PA,Joe Page,1944
PA,Mel Queen,1944
AR,Preacher Roe,1944
NY,Steve Roser,1944
WA,Charley Schanz,1944
PA,Carl Scheib,1944
CT,Freddy Schmidt,1944
NJ,Frank Seward,1944
TX,Tex Shirley,1944
PA,Harry Shuman,1944
Cuba,Gil Torres,1944
SC,Bill Voiselle,1944
OK,Tommy Warren,1944
NY,Ted Wilks,1944
NC,Morrie Aderholt,1945
MA,Stan Andrews,1945
TN,John Antonelli,1945
MD,Vic Barnhart,1945
NY,Eddie Basinski,1945
NY,Heinz Becker,1945
OR,Bill Bevens,1945
IL,George Binks,1945
SC,Red Borom,1945
MA,Charlie Bowles,1945
NY,Ralph Branca,1945
WI,Cy Buker,1945
TN,Ken Burkhart,1945
KY,Pete Center,1945
PA,Al Cihocki,1945
WI,Otey Clark,1945
MI,Glenn Crawford,1945
TX,Jack Creel,1945
NC,Tony Daniels,1945
LA,Fats Dantonio,1945
IL,Frank Dasso,1945
MO,Russ Derry,1945
NJ,Vance Dinges,1945
KS,George Dockins,1945
MO,Clem Dreisewerd,1945
