birth_state,name,rookie_yr
MI,Dave Borkowski,1999
TX,Micah Bowie,1999
TX,Will Brunson,1999
TX,Melvin Bunch,1999
OR,Dan Carlson,1999
Dominican Republic,Robinson Checo,1999
Panama,Bruce Chen,1999
PA,Matt Clement,1999
TX,Archie Corbin,1999
Dominican Republic,Nelson Cruz,1999
MI,Tom Davey,1999
Dominican Republic,Octavio Dotel,1999
KS,Kyle Farnsworth,1999
OH,Chris Fussell,1999
CA,Mike Fyhrie,1999
NJ,Eddie Gaillard,1999
Dominican Republic,Freddy Garcia,1999
VA,Ryan Glynn,1999
NY,John Halama,1999
CO,Roy Halladay,1999
GA,Tim Hudson,1999
Dominican Republic,Jose Jimenez,1999
Japan,Masao Kida,1999
NY,Billy Koch,1999
WA,Tim Kubinski,1999
CA,Mike Lincoln,1999
OK,Braden Looper,1999
TX,Sean Lowe,1999
HI,Onan Masaoka,1999
MI,Joe Mays,1999
MA,Kevin McGlinchy,1999
LA,Gil Meche,1999
NC,Steve Mintz,1999
CA,Steve Montgomery,1999
Dominican Republic,Guillermo Mota,1999
NY,Peter Munro,1999
OH,Heath Murray,1999
TX,Joe Nathan,1999
Dominican Republic,Abraham Nunez,1999
Cuba,Vladimir Nunez,1999
Dominican Republic,Juan Pena,1999
Dominican Republic,Odalis Perez,1999
IA,Matt Perisho,1999
FL,Dan Perkins,1999
NE,Kyle Peterson,1999
MO,Cliff Politte,1999
CA,Jeremy Powell,1999
Mexico,Roberto Ramirez,1999
MS,Gary Rath,1999
Dominican Republic,Rafael Roque,1999
MA,Brian Rose,1999
TX,Ryan Rupe,1999
IA,Benj Sampson,1999
Dominican Republic,Marino Santana,1999
Puerto Rico,Jose Santiago,1999
OH,Scott Sauerbeck,1999
,Steve Schrenk,1999
Canada,Steve Sinclair,1999
SC,Dan Smith,1999
KY,Stan Spencer,1999
MA,Tanyon Sturtze,1999
Japan,Mac Suzuki,1999
MD,Mike Venafro,1999
CA,Derek Wallace,1999
WV,Jeff Wallace,1999
PA,Bryan Ward,1999
CA,Jeff Weaver,1999
LA,Scott Williamson,1999
IL,Randy Wolf,1999
NE,Jeff Zimmerman,1999
TX,Armando Almanza,2000
CA,Jimmy Anderson,2000
FL,Rick Ankiel,2000
Venezuela,Tony Armas,2000
FL,Bronson Arroyo,2000
NY,Glen Barker,2000
VA,Kevin Barker,2000
NY,Rob Bell,2000
NY,Clay Bellinger,2000
MA,Peter Bergeron,2000
TX,Lance Berkman,2000
CA,Milton Bradley,2000
GA,Russell Branyan,2000
MN,Jim Brower,2000
GA,Kevin Brown,2000
,Roosevelt Brown,2000
MO,Mark Buehrle,2000
AR,Pat Burrell,2000
,Alex Cabrera,2000
Dominican Republic,Jolbert Cabrera,2000
Dominican Republic,Jose Cabrera,2000
Australia,Cameron Cairncross,2000
TX,Eric Cammack,2000
Puerto Rico,Ramon Castro,2000
NY,Chris Clapinski,2000
CA,Brian Cooper,2000
CA,Trace Coquillette,2000
Puerto Rico,Alex Cora,2000
Dominican Republic,Francisco Cordero,2000
CA,Steve Cox,2000
CA,Mike Darr,2000
PA,Doug Davis,2000
Dominican Republic,Wilson Delgado,2000
KY,Scott Downs,2000
IL,Chad Durbin,2000
WA,Adam Eaton,2000
WI,Darrell Einertson,2000
PA,Todd Erdos,2000
CA,Seth Etherton,2000
WA,Tom Evans,2000
CA,Robert Fick,2000
PA,Scott Forster,2000
TN,Aaron Fultz,2000
,Rafael Furcal,2000
Canada,Eric Gagne,2000
Mexico,Daniel Garibay,2000
CA,Jon Garland,2000
NJ,Shawn Gilbert,2000
NY,Keith Glauber,2000
Venezuela,Wiki Gonzalez,2000
MO,Scarborough Green,2000
CA,Charlie Greene,2000
Venezuela,Carlos Guillen,2000
Dominican Republic,Geraldo Guzman,2000
IL,Matt Herges,2000
UT,Chad Hermansen,2000
Venezuela,Carlos Hernandez,2000
MA,Mark Johnson,2000
CA,Adam Kennedy,2000
TX,Brooks Kieschnick,2000
Aruba,Gene Kingsale,2000
Canada,Danny Klassen,2000
CA,Mike Lamb,2000
Dominican Republic,Yovanny Lara,2000
TX,Jason LaRue,2000
SC,Matt LeCroy,2000
PA,David Lee,2000
AL,Terrence Long,2000
Dominican Republic,Julio Lugo,2000
Panama,Jose Macias,2000
Dominican Republic,Felix Martinez,2000
Dominican Republic,Ruben Mateo,2000
Puerto Rico,Luis Matos,2000
CA,Gary Matthews,2000
WA,Mitch Meluskey,2000
NY,Frank Menechino,2000
PA,Wade Miller,2000
AZ,Doug Mirabelli,2000
Puerto Rico,Bengie Molina,2000
Venezuela,Melvin Mora,2000
FL,Jim Morris,2000
IL,Mark Mulder,2000
TX,Calvin Murray,2000
Japan,Tomo Ohka,2000
,Ramon Ortiz,2000
Nicaragua,Vicente Padilla,2000
OH,Jay Payton,2000
Dominican Republic,Jesus Pena,2000
OK,Brad Penny,2000
OR,Ben Petrick,2000
IL,Adam Piatt,2000
AL,Juan Pierre,2000
IL,Lou Pote,2000
Venezuela,Ruben Quevedo,2000
CA,Mark Quinn,2000
CA,Steve Rain,2000
PA,Jason Rakers,2000
TX,Alex Ramirez,2000
WA,Robert Ramsay,2000
CA,Mark Redman,2000
CA,Dan Reichert,2000
CA,Chris Richard,2000
FL,Paul Rigdon,2000
Puerto Rico,Luis Rivera,2000
MS,Nate Rolison,2000
CA,John Roskos,2000
MA,Jason Ryan,2000
,Johan Santana,2000
Japan,Kazuhiro Sasaki,2000
VA,Rich Sauveur,2000
NJ,Scott Schoeneweis,2000
AL,Bill Selby,2000
OH,Chris Sexton,2000
IN,Scott Sheldon,2000
CA,Steve Sisco,2000
NY,Chuck Smith,2000
CA,Justin Speier,2000
,Scott Strickland,2000
CA,Jeff Tam,2000
FL,Brian Tollberg,2000
OH,Andy Tracy,2000
CA,Chris Truby,2000
IL,Tim Unroe,2000
Puerto Rico,Pedro Valdes,2000
Dominican Republic,Wilton Veras,2000
,Kevin Walker,2000
IL,Eric Weaver,2000
TX,Kip Wells,2000
RI,Dan Wheeler,2000
TX,Kelly Wunsch,2000
NV,Barry Zito,2000
CA,Eddie Zosky,2000
TX,Armando Almanza,2000
CA,Jimmy Anderson,2000
FL,Rick Ankiel,2000
Venezuela,Tony Armas,2000
FL,Bronson Arroyo,2000
NY,Rob Bell,2000
MN,Jim Brower,2000
MO,Mark Buehrle,2000
Dominican Republic,Jose Cabrera,2000
Australia,Cameron Cairncross,2000
TX,Eric Cammack,2000
CA,Brian Cooper,2000
Dominican Republic,Francisco Cordero,2000
PA,Doug Davis,2000
KY,Scott Downs,2000
IL,Chad Durbin,2000
WA,Adam Eaton,2000
WI,Darrell Einertson,2000
PA,Todd Erdos,2000
CA,Seth Etherton,2000
PA,Scott Forster,2000
TN,Aaron Fultz,2000
Canada,Eric Gagne,2000
Mexico,Daniel Garibay,2000
CA,Jon Garland,2000
NY,Keith Glauber,2000
Venezuela,Wiki Gonzalez,2000
Dominican Republic,Geraldo Guzman,2000
IL,Matt Herges,2000
MA,Mark Johnson,2000
TX,Brooks Kieschnick,2000
Dominican Republic,Yovanny Lara,2000
PA,David Lee,2000
NY,Frank Menechino,2000
PA,Wade Miller,2000
FL,Jim Morris,2000
IL,Mark Mulder,2000
Japan,Tomo Ohka,2000
,Ramon Ortiz,2000
Nicaragua,Vicente Padilla,2000
Dominican Republic,Jesus Pena,2000
OK,Brad Penny,2000
IL,Lou Pote,2000
Venezuela,Ruben Quevedo,2000
CA,Steve Rain,2000
PA,Jason Rakers,2000
WA,Robert Ramsay,2000
CA,Mark Redman,2000
CA,Dan Reichert,2000
FL,Paul Rigdon,2000
Puerto Rico,Luis Rivera,2000
MA,Jason Ryan,2000
,Johan Santana,2000
Japan,Kazuhiro Sasaki,2000
VA,Rich Sauveur,2000
NJ,Scott Schoeneweis,2000
IN,Scott Sheldon,2000
NY,Chuck Smith,2000
CA,Justin Speier,2000
,Scott Strickland,2000
CA,Jeff Tam,2000
FL,Brian Tollberg,2000
,Kevin Walker,2000
IL,Eric Weaver,2000
TX,Kip Wells,2000
RI,Dan Wheeler,2000
TX,Kelly Wunsch,2000
NV,Barry Zito,2000
